"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64","PC65","PC66","PC67","PC68","PC69","PC70","PC71","PC72","PC73","PC74","PC75","PC76","PC77","PC78","PC79","PC80","PC81"
"Abhd14a",0.0106837889380313,0.00327427459365569,0.00743533912288579,-0.00797889518403205,-0.0189868435123359,0.0455852463372472,0.0630264220315727,-0.0612706880496304,0.00518918055305719,-0.00237435169104995,0.00628536701772365,0.0423369745041146,-0.00924476929706018,-0.0149822151572001,-0.0727555511878024,-0.0424709045200676,0.0243671206972076,0.0739890934075808,0.0282032111279975,-0.0822933055121987,0.0222674578463585,0.051402150597615,0.0260016335273651,-0.0717258215181446,0.00544085234669043,-0.0612601080027119,0.0143428114793503,0.023073638245197,0.0282575688040341,0.0710723940154473,-0.00429075361294386,0.0706877349853536,0.0584916672685469,0.0133403226973568,0.0449026975357092,-0.0518743585062031,0.0195600691244435,0.0235219140547769,-0.0260611047125621,0.00603534249373555,0.0387034657540269,0.000559483621254033,0.0538510081750403,0.0757140157069096,0.0803942419650513,0.038798622135914,-0.00885787580832705,0.0242465596173042,0.0130531821779061,0.0551892891102671,0.0165969873693231,0.0201224059008562,0.0244837629234854,-0.0517235749102588,-0.0138313988581132,-0.0271345190126516,-0.084352113500745,-0.00502581310021672,-0.0133594903291455,6.86501672320025e-05,0.0039129303997358,0.00349340991092871,0.0661802869667037,0.0309765337242658,0.0278094353098468,-0.110367563847048,-0.00241294246247367,0.0237785611067911,0.0271826617984766,-0.0368187541343911,-0.119570006979982,-0.00759291965333285,-0.0156048715689545,-0.0601106246282958,0.0409754896871136,0.110574364446394,0.0172178721823638,-0.0105689691862695,-0.012300684556137,-0.00460830179498031,-0.0115889530368074
"Abhd16a",0.0307804397810251,0.0461248194481489,0.0431332959848137,0.0128085023652664,-0.0353979823124433,0.0394879774561247,0.0121128908485837,0.0067408671622481,0.0165430676004105,0.0203309719277907,0.0128487522429761,-0.0499189329126409,-0.0695325062256823,0.0160506361005117,0.0322641811031994,0.000281693251223734,0.00986183015066219,0.0474818942552925,0.0102478876835624,0.00989937543633026,0.00190868173105748,-0.0221597494696792,-0.00802716504169674,-0.0281494714702881,0.0611630516800314,-0.0181607723935746,0.0216577695904615,0.00376044441498898,-0.0876083985607232,0.0151491036217593,0.0301370000030645,-0.015203342663964,0.0398904289380029,-0.0308665817206269,-0.0146380984982431,-0.0569692478474933,-0.0213739325581582,-0.0266612709179407,-0.018491573983717,-0.0104613248887175,-0.0216790908350211,-0.000460095932231252,-0.0185626551598287,0.0350565264781708,-0.0391774896144593,0.0228553145192766,0.0362996934347447,0.0086933075805049,-0.0557465927342354,0.0348248440810707,-0.0134655749425182,-0.00984400455394686,-0.0286545427326117,0.00020422500964751,-0.0491531791102962,0.0408150403492345,0.0892764844411885,-0.00746221711972296,-0.000373756374899998,0.0378641137129206,0.00260601770474867,0.0297911971022847,0.0198889837485307,0.0101602676389933,0.0062535670270418,-0.0210392722234821,0.00542114031899975,-0.0297521714642391,0.00518706459568254,-0.0312903959973323,0.064608464651433,-0.0380053794673083,0.0341272048786185,-0.01380817792196,-0.0201294556794148,0.0195788263844997,0.0126583462526642,-0.0333099960588986,-0.0182202986876295,0.0171397606838626,-0.042092043474711
"Ablim1",-0.0529751819329631,0.0373987979295675,0.000311175106817877,0.029751938113729,0.0148077099189474,0.0430437923149875,-0.0113447992791094,0.0340024150037519,0.00814353742349929,-0.057504059661866,-0.00704879738602361,-0.0282303935480267,0.0388807206213371,0.0433629047318959,0.0216259187501235,-0.0551960857608691,0.0228478988734776,-0.00333095406219732,0.00873084098957531,-0.0102599681963324,0.00628858088273932,-0.0195301540898026,-0.0572364406148744,-0.0328236749477835,0.0104542009757212,-0.0115348819602084,-0.0532267704130771,-0.0129343168656738,0.0266031268041008,0.00920491546065125,0.00267266881877929,0.028590979212163,-0.0185935415974821,-0.0331895992535944,-0.0160786257193723,0.0159658471769798,-0.0208609789628183,-0.0013273157485047,-0.0239493133275181,0.0337662408105943,0.0414642549230013,-0.0119999223785839,-0.00626283189701504,-0.00865822042959203,0.014465846634576,0.00573940860360179,0.0138714768557415,0.00618416642577722,-0.00269747422165157,-0.0195394492290562,-0.0120833356017001,0.0380971572164103,-0.00358197733054616,0.0530301899551799,0.00770089346874958,-0.024176796683698,-0.00979476604873988,-0.00400294793017598,-0.0306978829404846,0.0102405261774292,0.0146452762946333,0.0164038128849745,0.00475381042515437,-0.000911093738034814,-0.0016714544955585,-0.0145420276828097,-0.0125605656138134,0.00194041150182796,-0.00643728945207277,0.0111412348904568,0.00793906136613105,-0.0230764185845792,-0.000174060340930203,-0.0152704994177146,-0.00587966289274209,-0.0120268657374537,0.00387520020846385,-0.00847817731174728,0.0307550727164284,0.00728855793563656,0.23484348656269
"Abtb1",0.0107708851732402,0.0255643636263688,0.0234404199814813,0.0217532644726622,-0.030108246666498,-0.00862080517648847,-0.0296331900797473,0.0116022000777732,0.0829497718422873,-0.0339001852933288,-0.00204339418377453,0.0079592416282378,-0.0108755079752102,0.015726478879424,-0.0122811643728071,0.0449023638304954,-0.0434609595869497,0.0143354111175506,-0.0763299207873401,-0.0357435424533903,0.0273329366096485,-0.0164206147692526,-0.0359772825545612,0.0282457843225436,0.0529084763887388,-0.0231608262705348,-0.0845938259765317,-0.0486424526996668,-0.00729680896505996,0.13014613874701,0.0369503550157182,-0.0246697502046582,-0.0681857149091927,-0.0440099148096281,0.00653664924929513,-0.0496776448501534,0.00255754539696935,-0.0447295402681482,-0.00494797311780408,0.0544139295155081,-0.0091254496458976,0.0178815789258448,-0.0059753571791814,0.0302322285781787,-0.00506882944504915,0.00791556135781696,-0.0389871611982199,0.0353652819104459,0.0957723846411774,-0.0602237884594636,0.0218703983420031,0.0266858765648418,0.0677668399540482,0.0116449782410127,0.0586060458344144,0.0132105898539342,0.0469220282099058,-0.0124486323019514,0.0562778032880571,-0.0270128299815421,0.00802337210389216,-0.0210026517171806,0.0294093252202154,0.0701236907679419,-0.0173914862732962,-0.0088639055898596,-0.0495092467135515,0.0103979451745167,-0.0100127748064402,-0.0401479829919316,-0.000640771450879332,-0.0249620411121697,0.024766859352942,-0.00886481797341385,-0.0343186514403596,-0.0966709382112673,0.00176964521104015,0.0157501905759624,-0.0288496580318575,-0.0483415414841741,-0.138681881462191
"Acaa2",-0.00989779868173302,0.0270402305937578,-0.00589497075520289,0.00893335951157414,0.0150415307692412,-0.0631546796610271,0.068308732278347,-0.0330780806708298,0.0145464435107139,0.0205658337026287,-0.0340848225394438,-0.0684454817038378,0.00231087411477874,-0.0903531549335322,0.00863184326408246,-0.00145578360226897,-0.0150010139859828,-0.025688587074527,0.0419951525629478,0.0189539873096109,0.0306097007258027,0.0510975998404426,0.00630443618338731,0.0175318334554579,-0.0203403045036957,0.120357951299578,-0.0358326238621323,-0.00856793826413347,-0.0434774854188474,-0.0285776626278654,-0.0174409695276275,-0.0494115503503804,-0.00474001047194456,0.0144731759897984,0.000439131083993644,-0.0352692594320804,0.0274130982557336,0.0510343036947546,-0.0804814422437446,0.0216772983597736,0.0310692844267945,-0.00772996788155546,-0.00832832130433499,0.0512162462102724,-0.0378371429790996,-0.0378305605031548,-0.0123578446890218,0.011911824451774,0.0357242846465964,-0.0184968306547322,0.0414682694938831,0.0174559772387485,0.0243838676162078,0.0709206412087687,0.0136412684624456,-0.0361587548506286,0.0301380984486544,0.0154564876019942,-0.016621637431303,0.00079553280207699,0.0330623878028548,0.020841132160576,-0.0458547436821578,0.0627683190684051,0.0139430023213648,0.0495267285703278,0.0193207623661656,-0.0381968231316404,0.0394704148882095,0.0169267225213932,0.0304550796265783,0.00529861832959952,0.061046789431129,-0.00620239394912771,0.0219710246437309,-0.0273348937507811,-0.0175061872048142,-0.012153367136972,-0.0170252458197854,0.0373685736587562,0.0409745272125245
"Acd",0.0176409912613296,0.026721546225751,0.000787780031940411,0.0458301383485179,-0.00103387597306524,0.0217946270244552,-0.0115973776505239,0.0203111403965657,0.0272019500427075,-0.0908512093317314,-0.0284802022525655,-0.0396526710247781,0.0498110867245846,0.0201900415246156,-0.0762683492658226,0.0111165168399969,-0.0617983533295773,0.0328031007159384,-0.00191666785688894,-0.0494707662883627,0.0688578220121351,0.0110584477880941,0.0183166367569184,-0.024535860628811,0.0416217521596193,-0.0193495506686058,-0.00426416300375287,-0.0534156070301246,0.0202114317984598,-0.0195644641459529,0.0729975827347696,-0.0190847249621587,0.00641492853385615,0.0148742058869935,0.0392705341406243,-0.0474377133045245,-0.0610595424789676,0.00340471891365978,0.00321334221781052,0.0411864872767543,-0.00803665916361623,-0.00377859547910544,-0.0587837818767152,0.0423002833484403,-0.0155469736531944,0.0245149464961058,-0.0688889454658561,0.0156958843164989,0.0308403101551068,0.0841521338200843,0.0511249505968374,0.0799381147405039,0.03776334608966,-0.01237742697467,0.0111292673354654,0.0302724102056714,0.0829494881842232,0.109149229121766,0.0707812328293477,0.0610846053182507,-0.0337114535421909,-0.0627755625370815,-0.0203270325082921,-0.0084522878999607,-0.0172080918291551,0.0128385735508683,0.0237789661573877,0.0332039169254622,0.00577920842737932,-0.000948726963236439,0.0480044771795932,-0.00521934374964531,-0.00692831522727118,0.0196672013868891,0.0355050938354145,-0.0433572032165238,0.0338960362951817,0.0152981519895195,0.115936553748376,-0.00317731630663448,-0.000755684542447539
"Acsl4",-0.0299545887934003,-0.0422719445496383,-0.0751161962607316,0.00490973442060206,0.014602926738432,0.0312230417006996,0.000618566905222176,0.00269998157743257,0.0605774450057304,-0.0138653889723975,-0.00434235664583181,0.0293925910352433,0.0217998376341456,-0.0159766430027018,-0.0251953179314291,-0.00208795067621573,0.0407319547371769,0.00623403658524182,-0.0480066654747121,-0.0131454818119763,0.0134824475485412,-0.0141792800819454,-0.00730829811876121,0.00997927326886142,-0.0330631782175796,-0.00200377956447246,0.0401772001882076,-0.0153661194262815,-0.0240738509446002,0.0395393837308362,0.0242995539419129,-0.0154747277151745,0.000940157311087011,0.00430379667345216,-0.0648935560903417,0.0130614452557857,-0.00431073801347939,-0.0273861100348775,-0.0520532244796197,0.00278956925520223,0.0575736757458689,0.0268397971482916,-0.0637582282604828,-0.0221158746098233,0.00797098826676165,-0.0348282382739802,0.0214050267252756,0.0146335298075237,0.0479349010478314,0.0014810365195922,0.0302166612774748,0.0189272743536354,0.0551599327677816,0.0185662533875486,-0.00527141463854711,0.0191384186657931,0.00335745001890547,-0.0313592964525708,-0.0191851179581278,-0.0524483622947605,0.0205895772837255,0.018338960385812,-0.0321961418933732,-0.00206178951723503,0.00441662317792641,-0.0108668731866722,0.00240252081419183,0.0125747450265257,0.00740322988667592,-0.000721369257738144,0.0333876964511979,-0.00210480582421421,-0.00183211502226057,0.0365389087298869,0.0396954924464851,-0.0109802788450869,0.0182090688883517,0.00661586633842057,0.018300648540192,0.0218636050490605,-0.0304028875102624
"Actr1b",-0.00263141624793499,0.034475591280739,0.00568628901998915,0.0713973804649342,0.00185923212876418,-0.0411740846662101,-0.0638367088676732,0.0342312940379898,0.00166200972045134,-0.0321539763143971,0.0035438551650849,0.0141400006908223,-0.00252128019446665,-0.04768016444934,-0.0768935781711934,0.0235096915431623,-0.0284352298261176,-0.0376806320173961,-0.00842797537916944,-0.0796252472910829,-0.0237362035104453,-0.0200747474313637,-0.0331378738417054,-0.0162299228207394,-0.0355075035487854,-0.00478070304811636,-0.0228116239763842,-0.00579420733810112,-0.0512492628673418,0.0340779067352356,-0.0157498696350195,-0.00328066015119193,0.000248187794511934,0.000676597185073333,-0.0161115644013544,-0.0510275856536523,-0.0237370745583795,0.00729387583017714,-0.0248598220108878,0.0701253916660741,-0.0353017560858905,-0.0148637336019666,-0.0529710145831616,-0.0168195305422438,-0.0361538428501732,0.00393562084448421,0.0650089051680961,0.0274209160265174,-0.0739784088580359,0.0174060308325007,-0.0447565319156729,0.0181734333350127,-0.0127389741279014,0.0270335204834202,0.00722072057321235,0.116909041075261,-0.0119488624981317,-0.031194232256706,-0.0263955595686229,-0.0657033433689333,-0.0467147883963995,0.0113312690550795,-0.0332484407008554,0.0551542567649997,-0.00472491332003641,0.0023447338343465,0.0840725463728596,-0.00692820285969612,-0.0507945485286941,-0.0966997399332204,-0.00805051072814057,0.0634333621695421,0.00322560385547768,-0.0631399725701122,-0.0251191315726756,0.011698220221994,-0.0202542987179078,0.00838524516443357,0.027737286017388,-0.0782249257466996,0.0180879125902411
"Acvr2a",-0.00760490308288442,-0.0276610631322072,-0.00372804790025833,0.0145797782996368,-0.0732576004007998,0.0274812648167348,0.0107755715648284,0.0363653761930577,-0.0524875285871254,-0.0146501828036525,0.00321447509054894,0.013377428790744,-0.0639827600369661,0.0343183869506376,0.00523551519341691,-0.0469881216157193,0.00101363581059914,0.0387615438501283,-0.0814699068349726,-0.0151182841313845,-0.0714247681920395,0.0101337222275697,-0.0246231278883584,-0.0190144873449458,-0.0272147716273873,0.0075370825582617,0.0323985971689512,-0.002094468438668,-0.0168037580146395,-0.0286423620655344,0.0406294168479115,0.01590168976784,0.0264574183467991,0.0867915111253312,-0.0839732907002346,-0.031384382393951,-0.0204952518330106,-0.0394514161349189,0.0238918124584382,-0.0280451230998154,-0.0341502240045538,-0.00129093465338945,0.0215676712731359,0.000303065637168184,0.0122552289426287,-0.0371871282031041,-0.0629139800023615,-0.0248827297724978,-0.0300156612911243,-0.0791185981716754,-0.0671840296918368,-0.0204178015344922,0.0401930809266109,0.0319581154942261,-0.0253440049068679,-0.0491842255918631,-0.0117900029358196,-0.0408395539277831,0.0898116539664816,-0.0311467379750173,0.0189785409354305,0.00205173843168601,0.0962495378684229,-0.0216878308986103,0.0582160536559181,0.0639289509488852,-0.0701334607007931,0.0300482605170658,0.0568307434753059,0.0841847140793296,-0.0488273707254223,-0.0164334112256163,0.0853238336908091,-0.0367898709429693,-0.0914804874282791,0.0449522970819555,-0.0825976259225724,0.0926189703595343,-0.0125513550414952,0.0415277425063517,0.0608244690558591
"Adam8",0.0295161285058315,0.0251138754100606,-0.0319212955716129,-0.000421122731006802,-0.0425548917553379,-0.0242748014931369,0.00495381105643938,-0.0161148559561808,-0.0871084580701579,-0.0685817220344411,0.00955281424994838,0.0415517883508021,0.00286365221786518,-0.0653288905096035,0.0145168846019082,0.020836683751489,-0.0131626296092686,-0.0247358394568438,-0.0437398247371854,0.0366805989685638,-0.0143225052459105,-0.034003873005537,-0.00426556189177661,-0.0067988327916999,-0.00789130978671393,0.0216406212287764,0.014835588485734,0.0105347068602867,-0.00929200959528959,0.0396970313701686,-0.000645167197345654,0.102854492289674,0.0366014917802732,0.0353319943833206,-0.0132982348352351,0.0218127855050482,-0.03600511842399,0.0160398693488927,-0.04990059410922,-0.0743401928852475,-0.0586020100109301,0.024516194919636,-0.081832193305929,-0.00775102564652155,-0.00329085028238714,0.0193003300114725,0.01776140626765,0.0359104903525727,-0.0150605445481767,0.0104471695348627,0.000281477936546694,0.00926442052581706,0.0142861976920049,-0.0338049004255243,0.0468986717250691,0.0468592992835367,-0.0318481591397272,0.0165321745143518,0.0197891005237152,-0.0389602250197201,-0.0543658676884,0.0157767167703998,0.0252620229424003,0.00839401680265909,0.0116776900629369,-0.00777312248479948,0.0429883309231544,-0.0356832197704636,0.030404483581362,-0.0183174417086702,0.0194033570859262,-0.0148701054092622,-0.0266668807949493,-0.000500873059173301,0.0342361690279434,-0.00392805908117545,0.0167640124247722,-0.0415558492347665,0.0126383023778406,-0.0265349962773812,-0.00690769587088942
"Adcy7",-0.0231767020854702,0.0465971116724652,-0.00788475760671664,-0.0275251487331052,-0.0354686374343594,0.025848923205061,-0.0214496542250266,-0.00921761843551584,0.00179269925800721,-0.0175476826157846,-0.0344725730766083,0.0555758444145991,0.000805486379361519,-0.0205984755036548,-0.0634168474942803,-0.00279857676821437,-0.0204839936804725,-0.0254131679157534,0.0186937202437306,-0.0850569113179517,-0.0318549779596248,-0.0724245508980455,-0.0338600131733509,0.0681804809911409,0.00450350277638184,-0.0498160831277304,0.000695307529359374,-0.0134108696543309,-0.075959338425385,0.0155930265519351,0.00580140272546184,-0.0368177726217043,0.063498368762119,0.0411056972956519,-0.0155750361962286,0.0296393858893496,0.027039794780357,-0.018360834446059,0.0309118690591338,-0.0261200893879485,0.0291196214176279,0.0134363251662654,-0.0288896688421501,-0.0040803563207014,-0.00751240744007327,-0.00903702281257567,0.0305075102606448,-0.0321729612593848,-0.0170602573335461,0.0311848489523927,0.0183682682823211,0.0106979418130648,0.00532883816716316,0.0113540358405994,0.0168451286391934,0.00759707422696198,0.0142015416917399,-0.0237421080201259,-0.0109089767526131,0.0121859819424795,0.0111437850751107,0.0298513323299266,0.00263406484359594,0.0040746883625838,-0.0414169834237735,-0.031515920396579,0.0175928700421425,-0.039593547385398,0.017830216784676,0.05627251026082,-0.0210460833807026,0.000920060974570875,-0.00116198916037555,0.0271699236047799,0.0129166881402054,0.0389682617402022,0.00715450635455752,0.0158602868637817,0.0223642165087168,-0.00458224983739597,-0.0950422122073936
"Add3",-0.0500413654618217,0.00688757211639205,-0.0109920259896319,-0.0392505892326268,0.0354209979136967,0.0567310037273009,0.00563246340503033,-0.00517817122243608,-0.0328968034759047,0.00618668064184649,0.0670386153389667,-0.00851976970026759,-0.00400256885898136,-0.0544984049489391,0.0247206137057271,-0.00151160405232551,0.00781323680781703,-0.0286902794005552,0.0250985291195058,-0.0373280604408792,0.0237702648265805,0.061651242388453,0.000763372308326721,0.0703819280744061,-0.018169550424994,-0.0418646969199185,-0.0552303760971853,0.018945222331672,-0.0137058936751297,0.0341820192031694,-0.00500755607256513,0.00964823987923348,-0.0649697961509343,0.00467604534924054,0.00828923730762194,0.0230241640294357,0.0136562419650232,-0.00427829537273848,-0.0193281999654748,0.0194822537909275,-0.0238291077096165,-0.0146738311442104,0.0500466705978966,-0.0280782761111031,-0.0248648726340669,0.0195588403944552,0.0231401720234073,0.000368673806408988,-0.0300298821833227,0.0079432304039443,-0.0147090476489566,-0.00527177917025876,-0.0211195260518053,0.0354616254545255,0.00825946519440642,-0.00262233158774064,0.00402726887812245,0.00582953501785618,-0.0228705821193202,-0.0178487086965138,0.0187452361234086,-0.0270942658413076,-0.00332594212526632,0.0102175765695189,0.00102407615380755,0.0229735666998052,0.00613198029478551,0.00317807883307463,0.00742386625680992,0.0047385612589063,0.00565851360598538,0.0123099919880269,-0.014918861720249,-0.00983069602658143,0.00685975338098897,0.0166335839314891,-0.0110743938152756,0.0124478424053645,0.0159456969541725,0.0177673763511252,-0.00271462274669833
"Adgre5",0.0154382106489557,0.0506317216735491,-0.00977372589989967,-0.0764155085451089,-0.0270337837500738,-0.0333920626098612,0.0261754991891152,0.00613403183394145,0.0327643889973391,-0.0289263052886765,-0.0205878999118168,-0.0276528215957802,0.0395461389047227,-0.0233935039024076,0.016525287317512,0.0402680316886309,-0.0177589695297301,-0.0279686861370596,-0.0138552419621803,-0.0535988463827276,-0.00686172300865842,0.035491909038264,0.0105451168344664,0.0189967088150921,0.0588955200655739,0.020784310995093,-0.00568455916893831,-0.0113386861710694,0.0208227483985942,0.0475704642279597,-0.0220265881471401,0.0324896765823606,-0.0174167427477462,-0.0309576898535787,-0.0315667339162606,-0.025746282059328,-0.0109554226009038,0.0173381666805965,0.0853796219216943,0.0143513706283975,-0.0396085848496139,0.0278323426299321,-0.0087383463581988,-0.0229886728533098,-0.0028152373520605,-0.0374136523834532,0.00702812011157209,-0.00398166069296826,-0.0112034560235129,-0.000989811312269508,0.0106028430429004,0.037129767460455,0.0010531621806659,0.0134806930622189,-0.00459767915796968,0.00499445613180366,-0.0230462272454908,-0.00747635979701678,-0.0313817108361561,0.0171059899986489,-0.0111570548703436,-0.00465755156770079,-0.0192707645352622,-0.00698846040229001,-0.0131249673008245,-0.0119511881059748,-0.00692956242414485,-0.00268187855761067,-0.000644229898459536,0.00832502379228762,0.00546267347206856,0.012112643565534,-0.0203185330713386,0.010782022510218,0.0170025960122072,0.0042595556494791,0.0300016754216778,0.0436036354375656,0.00137573287146555,-0.0058621131009902,0.0673134027195543
"Adi1",0.0133578121344697,0.0406677557964567,0.0555703917247355,-0.024977434007883,-0.00106708008939235,-0.0252022206445307,0.0415760395433477,0.0423735167456365,-0.0376424518548893,0.0111697724295384,-0.0229020991366467,-0.080508548555965,-0.0501842866303537,0.0121313103262844,-0.0580943272033851,-0.0512741535043796,0.043460454906754,-0.0117903327585913,-0.0110896610236102,0.0483077760471146,-0.0255046416131344,0.024903647621097,0.0213588337713315,-0.0403007317185634,-0.0221723106156362,-0.0321471318312596,-0.0574476689139804,-0.0338611651273874,-0.00338193294823506,-0.0200431340949945,0.0199786568451065,0.0144190044179994,-0.00230095875018219,-0.0215977131599401,-0.00496161735922891,0.021437654711829,0.00715050726543608,-0.044843896413633,0.0342317784356415,-0.0148985501349106,0.00158417642010793,-0.0187614913489119,0.00374078532482282,-0.0134801145199871,0.0572705244691618,-0.013408113279205,0.0502261036216501,0.0346692909228294,0.0185940931712318,-0.0267545684134371,-0.0246361772553641,0.00104451947781134,0.0205433921923537,-0.0492921960558518,-0.0607414272622274,-0.0172180316334846,0.0375606068981578,-0.0290770090080201,0.0234558764513947,0.0227336393615157,0.0515462079767985,0.0148116542832192,-0.0148443927131879,0.0445545094287492,-0.0301455854618095,0.00869897605075434,-0.0115104500363815,-0.0504441094770541,-0.019077569248481,0.0424044989394048,0.0491574152788756,-0.0104406527414335,0.0133798547234857,-0.0105290805101318,0.0528766567599219,0.0239840912665122,-0.0384160960551179,0.0395552193850886,0.0733767126100222,0.0112580164641717,-0.0229584550996123
"Adpgk",-0.0136604826524499,-0.00717871541390608,0.0329095460491198,-0.0348260308128647,-0.0562763405806094,-0.0425770940662101,0.0970512162989961,0.0309331973571029,-0.0175263735532678,-0.00350030965088516,0.0637192758908303,0.0178038451340545,0.0055040992852921,0.0130712315948418,-0.0203914337874426,-0.00114185035884548,0.0126647887208053,-0.0161895969194624,0.0275566542921766,0.0436710165250944,0.0144535739047215,-0.0355391847055324,0.0244943804682115,0.0746184479797941,0.0853541840695219,0.0185273862039397,0.0269539088221231,-0.0234573771220187,-0.0219752419958029,-0.0580857731729263,0.0171494402293416,0.00295198634546658,-0.00321658101072882,0.0199469281769349,-0.0315192519700105,0.0160051023118536,-0.0135483267761832,-0.0524070311629486,0.0298539329365114,-0.0377536376390054,0.0395601310036234,0.00808206714515231,0.0173846458323619,0.0258667558481096,-0.0271665000875397,0.0453297979571184,-0.0496331836471386,-0.0386592018878485,0.0345336484481092,0.0644152369250838,0.019413886713324,0.0423612926540064,-0.0270800769720722,-0.00690692183588091,-0.0309612773055021,-0.0269618505064807,0.00775330513808483,0.0192419771491683,-0.0237575954791232,-0.00566552297956261,-0.0276818089406738,0.0465835185750225,-0.0153314649148448,0.063004835511301,-0.040112031360429,-0.0352716195329387,0.0101287340531098,-0.0259603682560916,-0.0911362495192406,-0.000529417994218192,-0.00168842133053131,0.0310890835435896,-0.00794381515491235,-0.00652805700021167,0.0564382567299778,-0.0185592728128466,-0.0822378302174956,0.0176147723936498,0.0801680165320661,0.000296068850571777,0.0862708735647024
"Aff4",-0.0312244393943181,-0.0376117635961422,0.0157342279395598,0.0704157074155997,-0.0439496196186898,0.0199777320955797,-0.0117317209408324,0.0560754031254755,-0.0340884437225547,0.0338170352074973,0.0528264120889042,-0.00688507971239945,0.0115339725783243,-0.00240667910063176,0.00499052333525503,0.00714166558764919,-0.011047312951257,0.0338474575599997,0.0246654523915525,-0.0020265781328438,0.000938196319901303,-0.0570648222779017,0.017090057588502,0.00230315266462374,0.0207121392738888,0.0188906205527851,-0.00428385394207584,0.00611242879685627,-0.00893716574305267,-0.019080838517795,-0.00955314761684532,0.0783207402812736,0.0547832460200387,0.00160858796255272,-0.0277427517694011,0.00909787102923901,-0.0150712107091306,0.0155949007210461,0.0512362653514743,0.00392425644842109,-0.0331656783417349,-0.0443891963293341,-0.0209351009664591,-0.0262970280532564,0.0179651439817626,0.0182120357070391,0.0328681342367186,0.0386592276760212,0.02746272853583,0.0045794083179178,0.00806054377167194,0.00954205689917018,0.00381862650415599,-0.0377904454990203,0.0513995643217969,-0.0515022115484472,-0.0381853423198358,-0.0696470531913613,0.0190767749537651,0.040463573752043,0.064071580342661,0.0178256320559518,-0.00106640635784766,0.0439724407927451,-0.0558799881919965,0.0345316760452988,0.0206189518094113,-0.0446949437796179,0.0115781739526139,-0.0149034419174436,0.0102250417034671,0.0333558687057062,0.0540570022099213,-0.00645708832523009,0.0255320043325428,-0.00588916076103975,0.0379533013787064,0.0221464865647713,0.0315908174941631,0.00482118983881713,0.00151103649805168
"Aggf1",-0.00348146697005429,-0.0125589979501336,-0.0499861318058807,0.0247261146023056,0.0361356962620286,0.0212085286095729,0.0347210680982082,-0.0187146392678485,-0.0550155619549183,-0.00042822543604212,-0.0247579037753121,-0.0122751795414859,0.0366404930966056,0.0298118590981455,0.0882394557732257,-0.019703260222807,-0.0149642609196259,-0.0291503264365573,-0.0606997112559684,-0.0385541645125359,0.0489306541267069,0.00856317347137101,0.0380929095636322,0.0655737629089793,-0.0108355042324326,0.0278657057032878,-0.056857839191971,-0.0255932744525612,0.00825945366971857,-0.0272073013202441,-0.0386757933967502,0.0508374059190997,0.0128579563945809,-0.0557244047714395,0.0386253960142404,0.00969007158437823,0.0325241773911193,-0.129536950019406,0.0181242701698237,0.00710918970973454,-0.00669897420228535,0.0204399421958862,0.0127644514395509,0.0422021474046718,0.0739478194270942,0.0467089831277819,-0.00912942274383133,0.0114307536882861,-0.0579448065074717,0.0110046762608905,0.0320425253186062,-0.0672868720899911,0.0112631174127678,0.0430286479198433,-0.0669345041811427,-0.0179835176531351,0.00189563544799201,-0.0111608894017491,-0.0893441191753545,0.0305455421961162,-0.0675501283671586,-0.0198059619982745,0.0185263473710658,0.0668086433028659,0.0643649199102499,-0.047431711976915,-0.0250066664963648,0.0292132458819262,-0.0581579630930033,0.0991570984949536,0.00781383801646066,0.018660384330342,-0.0206279076426562,0.00760727778764113,0.00372963980804886,0.0017709723156991,-0.0202347274129307,0.00353144819356127,0.024375024609256,0.0750513253515161,-0.0288300057287385
